Surec1_Onay_Tarihi,K2,K2_TARIH,K4,Surec2_Tarihi,Kalite_Kontrol_Tarihi,MAKINE,Kalite,Surec1_Bitis_Tarihi,Surec1_Baslama_Tarihi,PART_NO,fazK_dk,FazS_dk,FazD_dk,FazB_dk,FazS_Basinci_Mean,FazS_Basinci_Stdev,FazB_Basinci_Max,FazK_Basinci_Last,FazD_Basinci_Last,K17_K16_Mesafe,K16,K18,K17,K19,K20,K21,K22,K23,K24,K23_K24_Mesafe,K25,K26,K26_K25_Mesafe,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,Surec4_Baslangic,Surec4_Bitis,Surec4_K1,Surec4_K2,Surec4_K3
2021-05-01 13:44:00+03:00,,,,2021-05-03 20:37:00+03:00,2021-05-04 17:58:00+03:00,Y,2,2021-05-01 13:32:55.520000+03:00,2021-05-01 13:04:59.684000+03:00,51,8.464885,14.28810167,0.7336816667,2.475916667,12.1296,2.565474144,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 23:17:30+03:00,2021-05-04 15:17:30+03:00,23.8,1710.8,1709.4
2021-05-01 14:01:00+03:00,,,,2021-05-03 11:52:00+03:00,2021-05-06 00:28:00+03:00,X,2,2021-05-01 13:32:55.520000+03:00,2021-05-01 13:04:59.684000+03:00,51,8.464885,14.28810167,0.7336816667,2.475916667,12.1296,2.565474144,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 10:10:00+03:00,2021-05-05 02:10:00+03:00,23.8,1712.2,1708
2021-05-01 14:01:00+03:00,,,,2021-05-03 11:52:00+03:00,2021-05-06 00:27:00+03:00,X,2,2021-05-01 13:32:55.520000+03:00,2021-05-01 13:04:59.684000+03:00,51,8.464885,14.28810167,0.7336816667,2.475916667,12.1296,2.565474144,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 10:09:30+03:00,2021-05-05 02:09:30+03:00,23.8,1712.2,1708
2021-05-01 14:02:00+03:00,,,,2021-05-03 16:03:00+03:00,2021-05-05 02:36:00+03:00,X,2,2021-05-01 13:32:55.520000+03:00,2021-05-01 13:04:59.684000+03:00,51,8.464885,14.28810167,0.7336816667,2.475916667,12.1296,2.565474144,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 01:19:30+03:00,2021-05-04 17:19:30+03:00,23.8,1712.2,1708
2021-05-01 14:17:00+03:00,,,,2021-05-03 20:34:00+03:00,2021-05-10 21:55:00+03:00,Y,2,2021-05-01 14:05:42.468000+03:00,2021-05-01 13:37:51.177000+03:00,52,8.372961667,14.29811167,0.73359,2.476026667,13.426,1.809557054,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-07 01:14:30+03:00,2021-05-07 17:14:30+03:00,23.8,1712.2,1712.2
2021-05-01 14:35:00+03:00,,,,2021-05-03 15:24:00+03:00,2021-05-04 12:55:00+03:00,X,2,2021-05-01 14:05:42.468000+03:00,2021-05-01 13:37:51.177000+03:00,52,8.372961667,14.29811167,0.73359,2.476026667,13.426,1.809557054,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 18:09:30+03:00,2021-05-04 10:09:30+03:00,23.8,1709.4,1712.2
2021-05-01 14:35:00+03:00,,,,2021-05-03 15:30:00+03:00,2021-05-05 02:25:00+03:00,X,2,2021-05-01 14:05:42.468000+03:00,2021-05-01 13:37:51.177000+03:00,52,8.372961667,14.29811167,0.73359,2.476026667,13.426,1.809557054,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 00:57:30+03:00,2021-05-04 16:57:30+03:00,23.8,1712.2,1708
2021-05-01 15:09:00+03:00,,,,2021-05-03 16:10:00+03:00,2021-05-05 02:47:00+03:00,X,2,2021-05-01 14:05:42.468000+03:00,2021-05-01 13:37:51.177000+03:00,52,8.372961667,14.29811167,0.73359,2.476026667,13.426,1.809557054,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 01:28:30+03:00,2021-05-04 17:28:30+03:00,23.8,1712.2,1708
2021-05-01 15:09:00+03:00,,,,2021-05-03 15:26:00+03:00,2021-05-04 13:21:00+03:00,X,2,2021-05-01 14:05:42.468000+03:00,2021-05-01 13:37:51.177000+03:00,52,8.372961667,14.29811167,0.73359,2.476026667,13.426,1.809557054,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 18:23:30+03:00,2021-05-04 10:23:30+03:00,23.8,1709.4,1712.2
2021-05-01 16:08:00+03:00,,,,2021-05-03 16:11:00+03:00,2021-05-05 02:47:00+03:00,X,2,2021-05-01 16:00:48.885000+03:00,2021-05-01 15:33:11.595000+03:00,53,8.263713333,14.28826667,0.733865,2.467208333,12.432,2.241880022,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 01:29:00+03:00,2021-05-04 17:29:00+03:00,23.8,1712.2,1708
2021-05-01 16:08:00+03:00,,,,2021-05-03 13:14:00+03:00,2021-05-04 13:25:00+03:00,Y,2,2021-05-01 16:00:48.885000+03:00,2021-05-01 15:33:11.595000+03:00,53,8.263713333,14.28826667,0.733865,2.467208333,12.432,2.241880022,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 17:19:30+03:00,2021-05-04 09:19:30+03:00,23.8,1710.8,1709.4
2021-05-01 16:08:00+03:00,,,,2021-05-03 13:12:00+03:00,2021-05-05 02:40:00+03:00,X,11,2021-05-01 16:00:48.885000+03:00,2021-05-01 15:33:11.595000+03:00,53,8.263713333,14.28826667,0.733865,2.467208333,12.432,2.241880022,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 23:56:00+03:00,2021-05-04 15:56:00+03:00,23.8,1709.4,1712.2
2021-05-01 16:24:00+03:00,,,,2021-05-03 17:21:00+03:00,2021-05-04 15:59:00+03:00,X,10,2021-05-01 16:00:48.885000+03:00,2021-05-01 15:33:11.595000+03:00,53,8.263713333,14.28826667,0.733865,2.467208333,12.432,2.241880022,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 20:40:00+03:00,2021-05-04 12:40:00+03:00,23.8,1709.4,1712.2
2021-05-01 16:24:00+03:00,,,,2021-05-03 17:19:00+03:00,2021-05-04 15:58:00+03:00,X,10,2021-05-01 16:00:48.885000+03:00,2021-05-01 15:33:11.595000+03:00,53,8.263713333,14.28826667,0.733865,2.467208333,12.432,2.241880022,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 20:38:30+03:00,2021-05-04 12:38:30+03:00,23.8,1709.4,1712.2
2021-05-01 16:25:00+03:00,,,,2021-05-03 17:39:00+03:00,2021-05-04 22:03:00+03:00,Y,10,2021-05-01 16:00:48.885000+03:00,2021-05-01 15:33:11.595000+03:00,53,8.263713333,14.28826667,0.733865,2.467208333,12.432,2.241880022,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 23:51:00+03:00,2021-05-04 15:51:00+03:00,23.8,1710.8,1709.4
2021-05-01 16:42:00+03:00,,,,2021-05-03 12:43:00+03:00,2021-05-06 00:32:00+03:00,X,2,2021-05-01 16:00:48.885000+03:00,2021-05-01 15:33:11.595000+03:00,53,8.263713333,14.28826667,0.733865,2.467208333,12.432,2.241880022,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 10:37:30+03:00,2021-05-05 02:37:30+03:00,23.8,1712.2,1708
2021-05-01 16:42:00+03:00,,,,2021-05-03 12:43:00+03:00,2021-05-06 00:44:00+03:00,X,2,2021-05-01 16:00:48.885000+03:00,2021-05-01 15:33:11.595000+03:00,53,8.263713333,14.28826667,0.733865,2.467208333,12.432,2.241880022,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 10:43:30+03:00,2021-05-05 02:43:30+03:00,23.8,1712.2,1708
2021-05-01 17:12:00+03:00,,,,2021-05-03 12:45:00+03:00,2021-05-04 13:45:00+03:00,Y,2,2021-05-01 16:37:14.948000+03:00,2021-05-01 16:09:31.633000+03:00,54,8.235736667,14.28936667,0.73359,2.476301667,13.377,1.828591501,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 17:15:00+03:00,2021-05-04 09:15:00+03:00,23.8,1710.8,1709.4
2021-05-01 17:12:00+03:00,,,,2021-05-03 13:19:00+03:00,2021-05-04 13:42:00+03:00,X,10,2021-05-01 16:37:14.948000+03:00,2021-05-01 16:09:31.633000+03:00,54,8.235736667,14.28936667,0.73359,2.476301667,13.377,1.828591501,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 17:30:30+03:00,2021-05-04 09:30:30+03:00,23.8,1709.4,1712.2
2021-05-01 17:12:00+03:00,,,,2021-05-03 12:45:00+03:00,2021-05-06 00:40:00+03:00,X,2,2021-05-01 16:37:14.948000+03:00,2021-05-01 16:09:31.633000+03:00,54,8.235736667,14.28936667,0.73359,2.476301667,13.377,1.828591501,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 10:42:30+03:00,2021-05-05 02:42:30+03:00,23.8,1712.2,1708
2021-05-01 17:34:00+03:00,,,,2021-05-03 17:33:00+03:00,2021-05-04 21:47:00+03:00,Y,2,2021-05-01 17:14:08.062000+03:00,2021-05-01 16:46:24.723000+03:00,55,8.235315,14.28980667,0.7336633333,2.476081667,12.572,2.330615462,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 23:40:00+03:00,2021-05-04 15:40:00+03:00,23.8,1710.8,1709.4
2021-05-01 17:42:00+03:00,,,,2021-05-03 13:20:00+03:00,2021-05-04 13:44:00+03:00,X,2,2021-05-01 17:14:08.062000+03:00,2021-05-01 16:46:24.723000+03:00,55,8.235315,14.28980667,0.7336633333,2.476081667,12.572,2.330615462,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 17:32:00+03:00,2021-05-04 09:32:00+03:00,23.8,1709.4,1712.2
2021-05-01 17:42:00+03:00,,,,2021-05-03 13:22:00+03:00,2021-05-04 13:20:00+03:00,Y,2,2021-05-01 17:14:08.062000+03:00,2021-05-01 16:46:24.723000+03:00,55,8.235315,14.28980667,0.7336633333,2.476081667,12.572,2.330615462,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 17:21:00+03:00,2021-05-04 09:21:00+03:00,23.8,1710.8,1709.4
2021-05-01 17:42:00+03:00,,,,2021-05-03 13:21:00+03:00,2021-05-04 12:18:00+03:00,X,2,2021-05-01 17:14:08.062000+03:00,2021-05-01 16:46:24.723000+03:00,55,8.235315,14.28980667,0.7336633333,2.476081667,12.572,2.330615462,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 16:49:30+03:00,2021-05-04 08:49:30+03:00,23.8,1709.4,1712.2
2021-05-01 17:42:00+03:00,,,,2021-05-03 13:24:00+03:00,2021-05-04 12:57:00+03:00,X,2,2021-05-01 17:14:08.062000+03:00,2021-05-01 16:46:24.723000+03:00,55,8.235315,14.28980667,0.7336633333,2.476081667,12.572,2.330615462,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 17:10:30+03:00,2021-05-04 09:10:30+03:00,23.8,1709.4,1712.2
2021-05-01 19:31:00+03:00,,,,2021-05-03 17:13:00+03:00,2021-05-05 01:33:00+03:00,Y,2,2021-05-01 18:57:45.555000+03:00,2021-05-01 18:30:06.706000+03:00,58,8.144473333,14.29792833,0.7336816667,2.476265,13.0704,1.82738997,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-04 01:23:00+03:00,2021-05-04 17:23:00+03:00,23.8,1712.2,1709.4
2021-05-01 19:31:00+03:00,,,,2021-05-03 17:14:00+03:00,2021-05-05 01:36:00+03:00,Y,2,2021-05-01 18:57:45.555000+03:00,2021-05-01 18:30:06.706000+03:00,58,8.144473333,14.29792833,0.7336816667,2.476265,13.0704,1.82738997,7.049,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-04 01:25:00+03:00,2021-05-04 17:25:00+03:00,23.8,1712.2,1709.4
2021-05-01 20:07:00+03:00,,,,2021-05-03 13:42:00+03:00,2021-05-04 11:45:00+03:00,Y,2,2021-05-01 19:31:52.482000+03:00,2021-05-01 19:04:11.737000+03:00,59,8.189646667,14.28747833,0.7336266667,2.476081667,12.4796,2.408168804,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 16:43:30+03:00,2021-05-04 08:43:30+03:00,23.8,1710.8,1709.4
2021-05-01 20:07:00+03:00,,,,2021-05-03 13:43:00+03:00,2021-05-04 11:44:00+03:00,Y,2,2021-05-01 19:31:52.482000+03:00,2021-05-01 19:04:11.737000+03:00,59,8.189646667,14.28747833,0.7336266667,2.476081667,12.4796,2.408168804,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 16:43:30+03:00,2021-05-04 08:43:30+03:00,23.8,1710.8,1709.4
2021-05-01 20:07:00+03:00,,,,2021-05-03 13:38:00+03:00,2021-05-04 11:34:00+03:00,X,10,2021-05-01 19:31:52.482000+03:00,2021-05-01 19:04:11.737000+03:00,59,8.189646667,14.28747833,0.7336266667,2.476081667,12.4796,2.408168804,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 16:36:00+03:00,2021-05-04 08:36:00+03:00,23.8,1709.4,1712.2
2021-05-01 20:07:00+03:00,,,,2021-05-03 13:40:00+03:00,2021-05-04 11:43:00+03:00,X,2,2021-05-01 19:31:52.482000+03:00,2021-05-01 19:04:11.737000+03:00,59,8.189646667,14.28747833,0.7336266667,2.476081667,12.4796,2.408168804,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 16:41:30+03:00,2021-05-04 08:41:30+03:00,23.8,1709.4,1712.2
2021-05-01 20:41:00+03:00,,,,2021-05-03 13:36:00+03:00,2021-05-04 11:39:00+03:00,X,2,2021-05-01 20:08:25.567000+03:00,2021-05-01 19:40:41.691000+03:00,60,8.236378333,14.29769,0.73359,2.476301667,13.314,1.899001092,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-03 16:37:30+03:00,2021-05-04 08:37:30+03:00,23.8,1709.4,1712.2
2021-05-01 20:41:00+03:00,,,,2021-05-03 13:25:00+03:00,2021-05-04 12:08:00+03:00,Y,2,2021-05-01 20:08:25.567000+03:00,2021-05-01 19:40:41.691000+03:00,60,8.236378333,14.29769,0.73359,2.476301667,13.314,1.899001092,7.4648,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 16:46:30+03:00,2021-05-04 08:46:30+03:00,23.8,1710.8,1709.4
2021-05-01 21:18:00+03:00,,,,2021-05-03 13:30:00+03:00,2021-05-04 11:57:00+03:00,Y,2,2021-05-01 21:10:27.518000+03:00,2021-05-01 20:42:43.598000+03:00,61,8.244775,14.28887167,0.733755,2.476906667,13.1796,1.978111148,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 16:43:30+03:00,2021-05-04 08:43:30+03:00,23.8,1710.8,1709.4
2021-05-01 21:18:00+03:00,,,,2021-05-03 13:34:00+03:00,2021-05-06 01:49:00+03:00,X,2,2021-05-01 21:10:27.518000+03:00,2021-05-01 20:42:43.598000+03:00,61,8.244775,14.28887167,0.733755,2.476906667,13.1796,1.978111148,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 11:41:30+03:00,2021-05-05 03:41:30+03:00,23.8,1712.2,1708
2021-05-01 22:28:00+03:00,,,,2021-05-03 15:30:00+03:00,2021-05-05 11:27:00+03:00,X,2,2021-05-01 22:19:50.084000+03:00,2021-05-01 21:51:42.262000+03:00,63,8.68516,14.28823,0.7335716667,2.476356667,12.4796,2.40981202,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 05:28:30+03:00,2021-05-04 21:28:30+03:00,23.8,1712.2,1708
2021-05-01 22:28:00+03:00,,,,2021-05-03 15:31:00+03:00,2021-05-05 11:19:00+03:00,X,2,2021-05-01 22:19:50.084000+03:00,2021-05-01 21:51:42.262000+03:00,63,8.68516,14.28823,0.7335716667,2.476356667,12.4796,2.40981202,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2210.6,413,89.6,35,2021-05-04 05:25:00+03:00,2021-05-04 21:25:00+03:00,23.8,1712.2,1708
2021-05-01 22:28:00+03:00,,,,2021-05-03 17:10:00+03:00,2021-05-05 01:29:00+03:00,Y,10,2021-05-01 22:19:50.084000+03:00,2021-05-01 21:51:42.262000+03:00,63,8.68516,14.28823,0.7335716667,2.476356667,12.4796,2.40981202,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-04 01:19:30+03:00,2021-05-04 17:19:30+03:00,23.8,1712.2,1709.4
2021-05-01 23:04:00+03:00,,,,2021-05-03 15:33:00+03:00,2021-05-04 13:13:00+03:00,Y,2,2021-05-01 22:54:27.094000+03:00,2021-05-01 22:26:35.781000+03:00,64,8.363813333,14.29822167,0.7336816667,2.476008333,12.222,2.397727136,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2413.6,119,78.4,33.6,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2210.6,413,89.6,35,2021-05-03 18:23:00+03:00,2021-05-04 10:23:00+03:00,23.8,1710.8,1709.4
2021-05-02 00:01:00+03:00,,,,2021-05-04 11:57:00+03:00,2021-05-05 14:50:00+03:00,Y,2,2021-05-01 22:54:27.094000+03:00,2021-05-01 22:26:35.781000+03:00,64,8.363813333,14.29822167,0.7336816667,2.476008333,12.222,2.397727136,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2416.4,126,96.6,35,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2200.8,427,100.8,35,2021-05-04 17:23:30+03:00,2021-05-05 09:23:30+03:00,23.8,1712.2,1709.4
2021-05-02 00:01:00+03:00,,,,2021-05-04 11:59:00+03:00,2021-05-05 14:52:00+03:00,Y,2,2021-05-01 22:54:27.094000+03:00,2021-05-01 22:26:35.781000+03:00,64,8.363813333,14.29822167,0.7336816667,2.476008333,12.222,2.397727136,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2416.4,126,96.6,35,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2200.8,427,100.8,35,2021-05-04 17:25:30+03:00,2021-05-05 09:25:30+03:00,23.8,1712.2,1709.4
2021-05-02 00:01:00+03:00,,,,2021-05-04 11:55:00+03:00,2021-05-05 14:51:00+03:00,X,2,2021-05-01 22:54:27.094000+03:00,2021-05-01 22:26:35.781000+03:00,64,8.363813333,14.29822167,0.7336816667,2.476008333,12.222,2.397727136,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2416.4,126,96.6,35,77,322,266,249.2,0.238,0.322,3.346,12.152,15.498,60.2,2200.8,427,100.8,35,2021-05-04 17:23:00+03:00,2021-05-05 09:23:00+03:00,23.8,1712.2,1708
2021-05-02 00:01:00+03:00,,,,2021-05-04 12:03:00+03:00,2021-05-05 14:49:00+03:00,Y,2,2021-05-01 22:54:27.094000+03:00,2021-05-01 22:26:35.781000+03:00,64,8.363813333,14.29822167,0.7336816667,2.476008333,12.222,2.397727136,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2416.4,126,96.6,35,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2200.8,427,100.8,35,2021-05-04 17:26:00+03:00,2021-05-05 09:26:00+03:00,23.8,1712.2,1709.4
2021-05-02 00:01:00+03:00,,,,2021-05-04 12:01:00+03:00,2021-05-05 14:52:00+03:00,Y,11,2021-05-01 22:54:27.094000+03:00,2021-05-01 22:26:35.781000+03:00,64,8.363813333,14.29822167,0.7336816667,2.476008333,12.222,2.397727136,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2416.4,126,96.6,35,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2200.8,427,100.8,35,2021-05-04 17:26:30+03:00,2021-05-05 09:26:30+03:00,23.8,1712.2,1709.4
2021-05-02 00:01:00+03:00,,,,2021-05-04 12:00:00+03:00,2021-05-05 14:50:00+03:00,Y,2,2021-05-01 22:54:27.094000+03:00,2021-05-01 22:26:35.781000+03:00,64,8.363813333,14.29822167,0.7336816667,2.476008333,12.222,2.397727136,7.2576,5.81,0,,,,,,2531.2,40.6,945,427,267.4,159.6,99.4,197.4,69.51,12.18,32.494,2416.4,126,96.6,35,72.8,320.6,259,249.2,0.266,0.308,3.402,12.124,15.526,63,2200.8,427,100.8,35,2021-05-04 17:25:00+03:00,2021-05-05 09:25:00+03:00,23.8,1712.2,1709.4
